,OpportunityID,NewValue,OldValue,OldNewStage,Event,FieldEvent,Stage,StageLength,days_in_stage,CreatedDate,from_date,EditYear,EditMonth,ModifiedDate,StageChangeDate,stage_prob,AccountCountry
3195,0062000000ehHFU,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Lost,41 days 16:31:00.000000000,41,2015-08-03 00:00:00,2015-08-11 00:00:00,2015,9,2015-09-21,2016-02-24 00:00:00,40,United States
3196,0062000000ehHFU,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Closed Lost,122 days 11:12:00.000000000,122,2015-08-03 00:00:00,2015-09-21 00:00:00,2016,1,2016-01-21,2016-02-24 00:00:00,50,United States
3197,0062000000ehHFU,Closed Lost,Short List,"(u'Short List', u'Closed Lost')",stage_change,Stage,Closed Lost,34 days 12:53:00.000000000,34,2015-08-03 00:00:00,2016-01-21 00:00:00,2016,2,2016-02-24,2016-02-24 00:00:00,0,United States
3198,0062000000WWlI5,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 17:16:00.000000000,0,2014-03-18 00:00:00,2014-03-18 00:00:00,2014,3,2014-03-18,,0,United States
3199,0062000000WWlI5,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,0 days 17:17:00.000000000,0,2014-03-18 00:00:00,2014-03-18 00:00:00,2014,3,2014-03-18,,40,United States
3200,0062000000WWlI5,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Closed Deferred,20 days 12:46:00.000000000,20,2014-03-18 00:00:00,2014-03-18 00:00:00,2014,4,2014-04-07,,50,United States
3201,0062000000WWlI5,Closed Deferred,Short List,"(u'Short List', u'Closed Deferred')",stage_change,Stage,Closed Deferred,15 days 17:12:00.000000000,15,2014-03-18 00:00:00,2014-04-07 00:00:00,2014,4,2014-04-22,,0,United States
3202,0062000000Unaag,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:23:00.000000000,0,2013-09-02 00:00:00,2013-09-02 00:00:00,2013,9,2013-09-02,,0,Netherlands
3203,0062000000Unaag,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,0 days 08:26:00.000000000,0,2013-09-02 00:00:00,2013-09-02 00:00:00,2013,9,2013-09-02,,40,Netherlands
3204,0062000000Unaag,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Deferred,245 days 03:35:00.000000000,245,2013-09-02 00:00:00,2013-09-02 00:00:00,2014,5,2014-05-05,,20,Netherlands
3205,0062000000Unaag,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,294 days 08:40:00.000000000,294,2013-09-02 00:00:00,2014-05-05 00:00:00,2015,2,2015-02-23,,0,Netherlands
3206,0062000000aHqLL,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Short List,0 days 09:38:00.000000000,0,2014-10-17 00:00:00,2014-10-17 00:00:00,2014,10,2014-10-17,,0,United States
3207,0062000000aHqLL,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Short List,0 days 12:21:00.000000000,0,2014-10-17 00:00:00,2014-10-17 00:00:00,2014,10,2014-10-17,,20,United States
3208,0062000000aHqLL,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Short List,5 days 15:46:00.000000000,5,2014-10-17 00:00:00,2014-10-17 00:00:00,2014,10,2014-10-22,,40,United States
3209,0062000000aHqLL,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Short List,226 days 11:01:00.000000000,226,2014-10-17 00:00:00,2014-10-22 00:00:00,2015,6,2015-06-05,,50,United States
3210,0062000000aXsN4,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:28:00.000000000,0,2014-10-27 00:00:00,2014-10-27 00:00:00,2014,10,2014-10-27,2016-02-23 00:00:00,0,United States
3211,0062000000aXsN4,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,2 days 09:09:00.000000000,2,2014-10-27 00:00:00,2014-10-27 00:00:00,2014,10,2014-10-29,2016-02-23 00:00:00,20,United States
3212,0062000000aXsN4,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,0 days 15:00:00.000000000,0,2014-10-27 00:00:00,2014-10-29 00:00:00,2014,10,2014-10-29,2016-02-23 00:00:00,40,United States
3213,0062000000aXsN4,Prospect,Buying Process id.,"(u'Buying Process id.', u'Prospect')",stage_change,Stage,Closed Deferred,274 days 14:05:00.000000000,274,2014-10-27 00:00:00,2014-10-29 00:00:00,2015,7,2015-07-30,2016-02-23 00:00:00,10,United States
3214,0062000000aXsN4,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,13 days 16:42:00.000000000,13,2014-10-27 00:00:00,2015-07-30 00:00:00,2015,8,2015-08-12,2016-02-23 00:00:00,40,United States
3215,0062000000aXsN4,Qualified,Buying Process id.,"(u'Buying Process id.', u'Qualified')",stage_change,Stage,Closed Deferred,195 days 16:13:00.000000000,195,2014-10-27 00:00:00,2015-08-12 00:00:00,2016,2,2016-02-23,2016-02-23 00:00:00,20,United States
3216,0062000000aXsN4,Re-Qualify,Qualified,"(u'Qualified', u'Re-Qualify')",stage_change,Stage,Closed Deferred,0 days 16:39:00.000000000,0,2014-10-27 00:00:00,2016-02-23 00:00:00,2016,2,2016-02-23,2016-02-23 00:00:00,0,United States
3217,0062000000aXsN4,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,0 days 17:28:00.000000000,0,2014-10-27 00:00:00,2016-02-23 00:00:00,2016,2,2016-02-23,2016-02-23 00:00:00,0,United States
3218,0062000000fTwvb,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Buying Process id.,0 days 17:38:00.000000000,0,2015-09-22 00:00:00,2015-09-22 00:00:00,2015,9,2015-09-22,2016-03-11 00:00:00,0,United States
3219,0062000000fTwvb,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Buying Process id.,1 days 15:46:00.000000000,1,2015-09-22 00:00:00,2015-09-22 00:00:00,2015,9,2015-09-23,2016-03-11 00:00:00,20,United States
3220,0062000000fTwvb,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Buying Process id.,56 days 17:07:00.000000000,56,2015-09-22 00:00:00,2015-09-23 00:00:00,2015,11,2015-11-18,2016-03-11 00:00:00,40,United States
3221,0062000000fTwvb,Qualified,Buying Process id.,"(u'Buying Process id.', u'Qualified')",stage_change,Stage,Buying Process id.,71 days 16:52:00.000000000,71,2015-09-22 00:00:00,2015-11-18 00:00:00,2016,1,2016-01-28,2016-03-11 00:00:00,20,United States
3222,0062000000fTwvb,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Buying Process id.,43 days 15:00:00.000000000,43,2015-09-22 00:00:00,2016-01-28 00:00:00,2016,3,2016-03-11,2016-03-11 00:00:00,40,United States
3223,0062000000WkPNx,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:41:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
3224,0062000000WkPNx,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,86 days 08:50:00.000000000,86,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,6,2014-06-20,,0,United States
3225,0062000000gsV1T,Created,Created,"('Created', 'Created')",opp_created,Created.,Buying Process id.,0 days 12:33:00.000000000,0,2016-01-04 00:00:00,2016-01-04 00:00:00,2016,1,2016-01-04,2016-02-19 00:00:00,0,United States
3226,0062000000gsV1T,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Buying Process id.,46 days 11:35:00.000000000,46,2016-01-04 00:00:00,2016-01-04 00:00:00,2016,2,2016-02-19,2016-02-19 00:00:00,40,United States
3227,0062000000awtdL,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 06:45:00.000000000,0,2014-11-26 00:00:00,2014-11-26 00:00:00,2014,11,2014-11-26,,0,United Kingdom
3228,0062000000awtdL,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Qualified,15 days 14:33:00.000000000,15,2014-11-26 00:00:00,2014-11-26 00:00:00,2014,12,2014-12-11,,20,United Kingdom
3229,0062000000U6IqU,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 11:04:00.000000000,0,2013-06-12 00:00:00,2013-06-12 00:00:00,2013,6,2013-06-12,,0,United Kingdom
3230,0062000000U6IqU,Short List,Prospect,"(u'Prospect', u'Short List')",stage_change,Stage,Closed Deferred,0 days 11:04:00.000000000,0,2013-06-12 00:00:00,2013-06-12 00:00:00,2013,6,2013-06-12,,50,United Kingdom
3231,0062000000U6IqU,Buying Process id.,Short List,"(u'Short List', u'Buying Process id.')",stage_change,Stage,Closed Deferred,7 days 12:17:00.000000000,7,2013-06-12 00:00:00,2013-06-12 00:00:00,2013,6,2013-06-19,,40,United Kingdom
3232,0062000000U6IqU,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Deferred,71 days 09:18:00.000000000,71,2013-06-12 00:00:00,2013-06-19 00:00:00,2013,8,2013-08-29,,20,United Kingdom
3233,0062000000U6IqU,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,105 days 08:15:00.000000000,105,2013-06-12 00:00:00,2013-08-29 00:00:00,2013,12,2013-12-12,,0,United Kingdom
3234,0062000000ddj2P,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Lost,0 days 11:32:00.000000000,0,2015-05-05 00:00:00,2015-05-05 00:00:00,2015,5,2015-05-05,2015-12-18 00:00:00,0,United Kingdom
3235,0062000000ddj2P,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Lost,23 days 07:10:00.000000000,23,2015-05-05 00:00:00,2015-05-05 00:00:00,2015,5,2015-05-28,2015-12-18 00:00:00,40,United Kingdom
3236,0062000000ddj2P,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Closed Lost,117 days 13:46:00.000000000,117,2015-05-05 00:00:00,2015-05-28 00:00:00,2015,9,2015-09-22,2015-12-18 00:00:00,50,United Kingdom
3237,0062000000ddj2P,Closed Lost,Short List,"(u'Short List', u'Closed Lost')",stage_change,Stage,Closed Lost,87 days 05:34:00.000000000,87,2015-05-05 00:00:00,2015-09-22 00:00:00,2015,12,2015-12-18,2015-12-18 00:00:00,0,United Kingdom
3238,0062000000WjxMM,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 05:48:00.000000000,0,2014-03-24 00:00:00,2014-03-24 00:00:00,2014,3,2014-03-24,2015-08-18 00:00:00,0,
3239,0062000000WjxMM,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,512 days 05:12:00.000000000,512,2014-03-24 00:00:00,2014-03-24 00:00:00,2015,8,2015-08-18,2015-08-18 00:00:00,0,
3240,0062000000j54x4,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 12:13:00.000000000,0,2016-05-31 00:00:00,2016-05-31 00:00:00,2016,5,2016-05-31,,0,Ireland
3241,0062000000WWuL1,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 13:25:00.000000000,0,2014-03-19 00:00:00,2014-03-19 00:00:00,2014,3,2014-03-19,,0,United States
3242,0062000000WWuL1,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 13:26:00.000000000,0,2014-03-19 00:00:00,2014-03-19 00:00:00,2014,3,2014-03-19,,20,United States
3243,0062000000WWuL1,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,70 days 07:50:00.000000000,70,2014-03-19 00:00:00,2014-03-19 00:00:00,2014,5,2014-05-28,,0,United States
3244,0062000000hDzQn,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 16:00:00.000000000,0,2016-01-07 00:00:00,2016-01-07 00:00:00,2016,1,2016-01-07,2016-02-11 00:00:00,0,United States
3245,0062000000hDzQn,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,35 days 11:01:00.000000000,35,2016-01-07 00:00:00,2016-01-07 00:00:00,2016,2,2016-02-11,2016-02-11 00:00:00,20,United States
3246,0062000000dE2Gk,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 17:50:00.000000000,0,2015-04-29 00:00:00,2015-04-29 00:00:00,2015,4,2015-04-29,2015-07-17 00:00:00,0,United States
3247,0062000000dE2Gk,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,9 days 11:30:00.000000000,9,2015-04-29 00:00:00,2015-04-29 00:00:00,2015,5,2015-05-08,2015-07-17 00:00:00,20,United States
3248,0062000000dE2Gk,Prospect,Qualified,"('Qualified', u'Prospect')",stage_change,Stage,Closed Deferred,69 days 17:17:00.000000000,69,2015-04-29 00:00:00,2015-05-08 00:00:00,2015,7,2015-07-16,2015-07-17 00:00:00,10,United States
3249,0062000000dE2Gk,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,1 days 09:56:00.000000000,1,2015-04-29 00:00:00,2015-07-16 00:00:00,2015,7,2015-07-17,2015-07-17 00:00:00,0,United States
3250,0062000000WkPSn,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:49:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
3251,0062000000WkPSn,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,20 days 09:34:00.000000000,20,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,4,2014-04-15,,0,United States
3252,0062000000fvSS0,Created,Created,"('Created', 'Created')",opp_created,Created.,Chosen Vendor,0 days 07:06:00.000000000,0,2015-11-24 00:00:00,2015-11-24 00:00:00,2015,11,2015-11-24,2016-05-10 00:00:00,0,United Kingdom
3253,0062000000fvSS0,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Chosen Vendor,59 days 05:41:00.000000000,59,2015-11-24 00:00:00,2015-11-24 00:00:00,2016,1,2016-01-22,2016-05-10 00:00:00,50,United Kingdom
3254,0062000000fvSS0,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Chosen Vendor,109 days 12:01:00.000000000,109,2015-11-24 00:00:00,2016-01-22 00:00:00,2016,5,2016-05-10,2016-05-10 00:00:00,70,United Kingdom
3255,0062000000WjxMq,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 05:49:00.000000000,0,2014-03-24 00:00:00,2014-03-24 00:00:00,2014,3,2014-03-24,,0,United Kingdom
3256,0062000000WjxMq,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,130 days 07:23:00.000000000,130,2014-03-24 00:00:00,2014-03-24 00:00:00,2014,8,2014-08-01,,20,United Kingdom
3257,0062000000WjxMq,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,115 days 04:11:00.000000000,115,2014-03-24 00:00:00,2014-08-01 00:00:00,2014,11,2014-11-24,,0,United Kingdom
3258,0062000000hzglb,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Buying Process id.,0 days 13:03:00.000000000,0,2016-03-22 00:00:00,2016-03-22 00:00:00,2016,3,2016-03-22,2016-05-06 00:00:00,0,
3259,0062000000hzglb,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Buying Process id.,10 days 06:02:00.000000000,10,2016-03-22 00:00:00,2016-03-22 00:00:00,2016,4,2016-04-01,2016-05-06 00:00:00,20,
3260,0062000000hzglb,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Buying Process id.,35 days 05:56:00.000000000,35,2016-03-22 00:00:00,2016-04-01 00:00:00,2016,5,2016-05-06,2016-05-06 00:00:00,40,
3261,0062000000gqUAx,Created,Created,"('Created', 'Created')",opp_created,Created.,Prospect,0 days 09:06:00.000000000,0,2015-12-11 00:00:00,2015-12-11 00:00:00,2015,12,2015-12-11,2016-06-02 00:00:00,0,United States
3262,0062000000gqUAx,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Prospect,70 days 06:57:00.000000000,70,2015-12-11 00:00:00,2015-12-11 00:00:00,2016,2,2016-02-19,2016-06-02 00:00:00,20,United States
3263,0062000000gqUAx,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Prospect,89 days 09:30:00.000000000,89,2015-12-11 00:00:00,2016-02-19 00:00:00,2016,5,2016-05-18,2016-06-02 00:00:00,0,United States
3264,0062000000gqUAx,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,15 days 10:57:00.000000000,15,2015-12-11 00:00:00,2016-05-18 00:00:00,2016,6,2016-06-02,2016-06-02 00:00:00,10,United States
3265,0062000000WkNSP,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 06:48:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,Belgium
3266,0062000000WkNSP,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:23:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,20,Belgium
3267,0062000000WkNSP,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,0 days 13:48:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,Belgium
3268,0062000000heLFH,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 15:23:00.000000000,0,2016-02-12 00:00:00,2016-02-12 00:00:00,2016,2,2016-02-12,2016-02-16 00:00:00,0,Canada
3269,0062000000heLFH,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,4 days 15:04:00.000000000,4,2016-02-12 00:00:00,2016-02-12 00:00:00,2016,2,2016-02-16,2016-02-16 00:00:00,0,Canada
3270,0062000000WkQkO,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:12:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
3271,0062000000WkQkO,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,90 days 17:13:00.000000000,90,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,6,2014-06-24,,0,United States
3272,0062000000Ja7pV,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 05:54:00.000000000,0,2011-07-12 00:00:00,2011-07-12 00:00:00,2011,7,2011-07-12,,0,Netherlands
3273,0062000000Ja7pV,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,0 days 06:12:00.000000000,0,2011-07-12 00:00:00,2011-07-12 00:00:00,2011,7,2011-07-12,,40,Netherlands
3274,0062000000Ja7pV,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Deferred,324 days 07:51:00.000000000,324,2011-07-12 00:00:00,2011-07-12 00:00:00,2012,5,2012-05-31,,20,Netherlands
3275,0062000000Ja7pV,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,200 days 09:29:00.000000000,200,2011-07-12 00:00:00,2012-05-31 00:00:00,2012,12,2012-12-17,,0,Netherlands
3276,0062000000j2eXE,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Buying Process id.,0 days 15:29:00.000000000,0,2016-06-07 00:00:00,2016-06-07 00:00:00,2016,6,2016-06-07,2016-06-07 00:00:00,0,United States
3277,0062000000j2eXE,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Buying Process id.,0 days 15:55:00.000000000,0,2016-06-07 00:00:00,2016-06-07 00:00:00,2016,6,2016-06-07,2016-06-07 00:00:00,40,United States
3278,0062000000bMQ0Z,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 14:02:00.000000000,0,2014-12-22 00:00:00,2014-12-22 00:00:00,2014,12,2014-12-22,2016-05-12 00:00:00,0,United States
3279,0062000000bMQ0Z,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,277 days 13:46:00.000000000,277,2014-12-22 00:00:00,2014-12-22 00:00:00,2015,9,2015-09-25,2016-05-12 00:00:00,20,United States
3280,0062000000bMQ0Z,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,230 days 17:18:00.000000000,230,2014-12-22 00:00:00,2015-09-25 00:00:00,2016,5,2016-05-12,2016-05-12 00:00:00,0,United States
3281,0062000000WkN6w,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Buying Process id.,0 days 06:28:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,2016-03-11 00:00:00,0,United States
